DATA;SEDE;TIPO PS;NUMERO ACCESSI
16/04/2024;Menaggio;PS Generale;23
16/04/2024;Como;PS Generale;120
16/04/2024;Como;PS Pediatrico;41
16/04/2024;Como;PS Ostetrico-Ginecologico;22
17/04/2024;Cantù;PS Generale;52
17/04/2024;Cantù;PS Pediatrico;14
17/04/2024;Menaggio;PS Generale;27
17/04/2024;Como;PS Generale;110
17/04/2024;Como;PS Pediatrico;56
17/04/2024;Como;PS Ostetrico-Ginecologico;15
18/04/2024;Cantù;PS Generale;51
18/04/2024;Cantù;PS Pediatrico;13
18/04/2024;Menaggio;PS Generale;22
18/04/2024;Como;PS Generale;99
18/04/2024;Como;PS Pediatrico;37
18/04/2024;Como;PS Ostetrico-Ginecologico;18
19/04/2024;Cantù;PS Generale;60
19/04/2024;Cantù;PS Pediatrico;18
19/04/2024;Menaggio;PS Generale;22
19/04/2024;Como;PS Generale;132
19/04/2024;Como;PS Pediatrico;42
19/04/2024;Como;PS Ostetrico-Ginecologico;19
20/04/2024;Cantù;PS Generale;57
20/04/2024;Cantù;PS Pediatrico;24
20/04/2024;Menaggio;PS Generale;16
20/04/2024;Como;PS Generale;113
20/04/2024;Como;PS Pediatrico;31
20/04/2024;Como;PS Ostetrico-Ginecologico;24
21/04/2024;Cantù;PS Generale;58
21/04/2024;Cantù;PS Pediatrico;19
21/04/2024;Menaggio;PS Generale;18
21/04/2024;Como;PS Generale;114
21/04/2024;Como;PS Pediatrico;53
21/04/2024;Como;PS Ostetrico-Ginecologico;14
22/04/2024;Cantù;PS Generale;49
22/04/2024;Cantù;PS Pediatrico;17
22/04/2024;Menaggio;PS Generale;36
22/04/2024;Como;PS Generale;108
22/04/2024;Como;PS Pediatrico;34
22/04/2024;Como;PS Ostetrico-Ginecologico;12
23/04/2024;Cantù;PS Generale;49
23/04/2024;Cantù;PS Pediatrico;18
23/04/2024;Menaggio;PS Generale;26
23/04/2024;Como;PS Generale;114
23/04/2024;Como;PS Pediatrico;35
23/04/2024;Como;PS Ostetrico-Ginecologico;18
24/04/2024;Cantù;PS Generale;54
24/04/2024;Cantù;PS Pediatrico;11
24/04/2024;Menaggio;PS Generale;22
24/04/2024;Como;PS Generale;120
24/04/2024;Como;PS Pediatrico;43
24/04/2024;Como;PS Ostetrico-Ginecologico;27
25/04/2024;Cantù;PS Generale;46
25/04/2024;Cantù;PS Pediatrico;16
25/04/2024;Menaggio;PS Generale;16
25/04/2024;Como;PS Generale;103
25/04/2024;Como;PS Pediatrico;48
25/04/2024;Como;PS Ostetrico-Ginecologico;22
26/04/2024;Cantù;PS Generale;60
26/04/2024;Cantù;PS Pediatrico;17
26/04/2024;Menaggio;PS Generale;27
26/04/2024;Como;PS Generale;129
26/04/2024;Como;PS Pediatrico;38
26/04/2024;Como;PS Ostetrico-Ginecologico;17
27/04/2024;Cantù;PS Generale;37
27/04/2024;Cantù;PS Pediatrico;18
27/04/2024;Menaggio;PS Generale;17
27/04/2024;Como;PS Generale;113
27/04/2024;Como;PS Pediatrico;51
27/04/2024;Como;PS Ostetrico-Ginecologico;15
28/04/2024;Cantù;PS Generale;46
28/04/2024;Cantù;PS Pediatrico;17
28/04/2024;Menaggio;PS Generale;14
28/04/2024;Como;PS Generale;92
28/04/2024;Como;PS Pediatrico;58
28/04/2024;Como;PS Ostetrico-Ginecologico;18
29/04/2024;Cantù;PS Generale;62
29/04/2024;Cantù;PS Pediatrico;25
29/04/2024;Menaggio;PS Generale;30
29/04/2024;Como;PS Generale;151
29/04/2024;Como;PS Pediatrico;43
29/04/2024;Como;PS Ostetrico-Ginecologico;28
30/04/2024;Cantù;PS Generale;58
30/04/2024;Cantù;PS Pediatrico;13
30/04/2024;Menaggio;PS Generale;33
30/04/2024;Como;PS Generale;116
30/04/2024;Como;PS Pediatrico;47
30/04/2024;Como;PS Ostetrico-Ginecologico;16
01/05/2024;Cantù;PS Generale;40
01/05/2024;Cantù;PS Pediatrico;20
01/05/2024;Menaggio;PS Generale;31
01/05/2024;Como;PS Generale;94
01/05/2024;Como;PS Pediatrico;57
01/05/2024;Como;PS Ostetrico-Ginecologico;16
02/05/2024;Cantù;PS Generale;61
02/05/2024;Cantù;PS Pediatrico;11
02/05/2024;Menaggio;PS Generale;23
02/05/2024;Como;PS Generale;120
02/05/2024;Como;PS Pediatrico;46
02/05/2024;Como;PS Ostetrico-Ginecologico;26
03/05/2024;Cantù;PS Generale;63
03/05/2024;Cantù;PS Pediatrico;14
03/05/2024;Menaggio;PS Generale;15
03/05/2024;Como;PS Generale;110
03/05/2024;Como;PS Pediatrico;36
03/05/2024;Como;PS Ostetrico-Ginecologico;26
04/05/2024;Cantù;PS Generale;49
04/05/2024;Cantù;PS Pediatrico;22
04/05/2024;Menaggio;PS Generale;24
04/05/2024;Como;PS Generale;109
04/05/2024;Como;PS Pediatrico;51
04/05/2024;Como;PS Ostetrico-Ginecologico;21
05/05/2024;Cantù;PS Generale;48
05/05/2024;Cantù;PS Pediatrico;22
05/05/2024;Menaggio;PS Generale;14
05/05/2024;Como;PS Generale;103
05/05/2024;Como;PS Pediatrico;60
05/05/2024;Como;PS Ostetrico-Ginecologico;19
06/05/2024;Cantù;PS Generale;70
06/05/2024;Cantù;PS Pediatrico;22
06/05/2024;Menaggio;PS Generale;19
06/05/2024;Como;PS Generale;128
06/05/2024;Como;PS Pediatrico;50
06/05/2024;Como;PS Ostetrico-Ginecologico;22
07/05/2024;Cantù;PS Generale;60
07/05/2024;Cantù;PS Pediatrico;11
07/05/2024;Menaggio;PS Generale;29
07/05/2024;Como;PS Generale;100
07/05/2024;Como;PS Pediatrico;40
07/05/2024;Como;PS Ostetrico-Ginecologico;21
08/05/2024;Cantù;PS Generale;57
08/05/2024;Cantù;PS Pediatrico;19
08/05/2024;Menaggio;PS Generale;21
08/05/2024;Como;PS Generale;102
08/05/2024;Como;PS Pediatrico;42
08/05/2024;Como;PS Ostetrico-Ginecologico;17
09/05/2024;Cantù;PS Generale;57
09/05/2024;Cantù;PS Pediatrico;16
09/05/2024;Menaggio;PS Generale;20
09/05/2024;Como;PS Generale;126
09/05/2024;Como;PS Pediatrico;43
09/05/2024;Como;PS Ostetrico-Ginecologico;11
10/05/2024;Cantù;PS Generale;63
10/05/2024;Cantù;PS Pediatrico;23
10/05/2024;Menaggio;PS Generale;27
10/05/2024;Como;PS Generale;117
10/05/2024;Como;PS Pediatrico;52
10/05/2024;Como;PS Ostetrico-Ginecologico;25
11/05/2024;Cantù;PS Generale;65
11/05/2024;Cantù;PS Pediatrico;29
11/05/2024;Menaggio;PS Generale;15
11/05/2024;Como;PS Generale;114
11/05/2024;Como;PS Pediatrico;66
11/05/2024;Como;PS Ostetrico-Ginecologico;19
12/05/2024;Cantù;PS Generale;72
12/05/2024;Cantù;PS Pediatrico;32
12/05/2024;Menaggio;PS Generale;23
12/05/2024;Como;PS Generale;94
12/05/2024;Como;PS Pediatrico;51
12/05/2024;Como;PS Ostetrico-Ginecologico;14
13/05/2024;Cantù;PS Generale;81
13/05/2024;Cantù;PS Pediatrico;24
13/05/2024;Menaggio;PS Generale;22
13/05/2024;Como;PS Generale;131
13/05/2024;Como;PS Pediatrico;55
13/05/2024;Como;PS Ostetrico-Ginecologico;24
14/05/2024;Cantù;PS Generale;59
14/05/2024;Cantù;PS Pediatrico;22
14/05/2024;Menaggio;PS Generale;22
14/05/2024;Como;PS Generale;127
14/05/2024;Como;PS Pediatrico;46
14/05/2024;Como;PS Ostetrico-Ginecologico;18
15/05/2024;Cantù;PS Generale;61
15/05/2024;Cantù;PS Pediatrico;9
15/05/2024;Menaggio;PS Generale;12
15/05/2024;Como;PS Generale;100
15/05/2024;Como;PS Pediatrico;40
15/05/2024;Como;PS Ostetrico-Ginecologico;21
16/05/2024;Cantù;PS Generale;63
16/05/2024;Cantù;PS Pediatrico;20
16/05/2024;Menaggio;PS Generale;16
16/05/2024;Como;PS Generale;104
16/05/2024;Como;PS Pediatrico;33
16/05/2024;Como;PS Ostetrico-Ginecologico;21
17/05/2024;Cantù;PS Generale;54
17/05/2024;Cantù;PS Pediatrico;23
17/05/2024;Menaggio;PS Generale;25
17/05/2024;Como;PS Generale;121
17/05/2024;Como;PS Pediatrico;50
17/05/2024;Como;PS Ostetrico-Ginecologico;18
18/05/2024;Cantù;PS Generale;47
18/05/2024;Cantù;PS Pediatrico;18
18/05/2024;Menaggio;PS Generale;12
18/05/2024;Como;PS Generale;107
18/05/2024;Como;PS Pediatrico;48
18/05/2024;Como;PS Ostetrico-Ginecologico;21
19/05/2024;Cantù;PS Generale;52
19/05/2024;Cantù;PS Pediatrico;14
19/05/2024;Menaggio;PS Generale;27
19/05/2024;Como;PS Generale;104
19/05/2024;Como;PS Pediatrico;56
19/05/2024;Como;PS Ostetrico-Ginecologico;19
20/05/2024;Cantù;PS Generale;76
20/05/2024;Cantù;PS Pediatrico;18
20/05/2024;Menaggio;PS Generale;34
20/05/2024;Como;PS Generale;113
20/05/2024;Como;PS Pediatrico;49
20/05/2024;Como;PS Ostetrico-Ginecologico;19
21/05/2024;Cantù;PS Generale;62
21/05/2024;Cantù;PS Pediatrico;11
21/05/2024;Menaggio;PS Generale;25
21/05/2024;Como;PS Generale;121
21/05/2024;Como;PS Pediatrico;45
21/05/2024;Como;PS Ostetrico-Ginecologico;26
22/05/2024;Cantù;PS Generale;55
22/05/2024;Cantù;PS Pediatrico;12
22/05/2024;Menaggio;PS Generale;23
22/05/2024;Como;PS Generale;114
22/05/2024;Como;PS Pediatrico;45
22/05/2024;Como;PS Ostetrico-Ginecologico;16
23/05/2024;Cantù;PS Generale;61
23/05/2024;Cantù;PS Pediatrico;13
23/05/2024;Menaggio;PS Generale;20
23/05/2024;Como;PS Generale;113
23/05/2024;Como;PS Pediatrico;36
23/05/2024;Como;PS Ostetrico-Ginecologico;25
24/05/2024;Cantù;PS Generale;62
24/05/2024;Cantù;PS Pediatrico;15
24/05/2024;Menaggio;PS Generale;20
24/05/2024;Como;PS Generale;121
24/05/2024;Como;PS Pediatrico;41
24/05/2024;Como;PS Ostetrico-Ginecologico;24
25/05/2024;Cantù;PS Generale;52
25/05/2024;Cantù;PS Pediatrico;19
25/05/2024;Menaggio;PS Generale;22
25/05/2024;Como;PS Generale;105
25/05/2024;Como;PS Pediatrico;58
25/05/2024;Como;PS Ostetrico-Ginecologico;14
26/05/2024;Cantù;PS Generale;66
26/05/2024;Cantù;PS Pediatrico;26
26/05/2024;Menaggio;PS Generale;23
26/05/2024;Como;PS Generale;101
26/05/2024;Como;PS Pediatrico;64
26/05/2024;Como;PS Ostetrico-Ginecologico;13
27/05/2024;Cantù;PS Generale;81
27/05/2024;Cantù;PS Pediatrico;22
27/05/2024;Menaggio;PS Generale;27
27/05/2024;Como;PS Generale;132
27/05/2024;Como;PS Pediatrico;39
27/05/2024;Como;PS Ostetrico-Ginecologico;19
28/05/2024;Cantù;PS Generale;60
28/05/2024;Cantù;PS Pediatrico;24
28/05/2024;Menaggio;PS Generale;25
28/05/2024;Como;PS Generale;108
28/05/2024;Como;PS Pediatrico;51
28/05/2024;Como;PS Ostetrico-Ginecologico;17
29/05/2024;Cantù;PS Generale;58
29/05/2024;Cantù;PS Pediatrico;23
29/05/2024;Menaggio;PS Generale;20
29/05/2024;Como;PS Generale;110
29/05/2024;Como;PS Pediatrico;45
29/05/2024;Como;PS Ostetrico-Ginecologico;21
30/05/2024;Cantù;PS Generale;55
30/05/2024;Cantù;PS Pediatrico;13
30/05/2024;Menaggio;PS Generale;24
30/05/2024;Como;PS Generale;102
30/05/2024;Como;PS Pediatrico;36
30/05/2024;Como;PS Ostetrico-Ginecologico;20
31/05/2024;Cantù;PS Generale;42
31/05/2024;Cantù;PS Pediatrico;16
31/05/2024;Menaggio;PS Generale;21
31/05/2024;Como;PS Generale;111
31/05/2024;Como;PS Pediatrico;40
31/05/2024;Como;PS Ostetrico-Ginecologico;16
01/06/2024;Cantù;PS Generale;52
01/06/2024;Cantù;PS Pediatrico;23
01/06/2024;Menaggio;PS Generale;18
01/06/2024;Como;PS Generale;108
01/06/2024;Como;PS Pediatrico;39
01/06/2024;Como;PS Ostetrico-Ginecologico;12
02/06/2024;Cantù;PS Generale;57
02/06/2024;Cantù;PS Pediatrico;18
02/06/2024;Menaggio;PS Generale;24
02/06/2024;Como;PS Generale;118
02/06/2024;Como;PS Pediatrico;54
02/06/2024;Como;PS Ostetrico-Ginecologico;13
03/06/2024;Cantù;PS Generale;74
03/06/2024;Cantù;PS Pediatrico;17
03/06/2024;Menaggio;PS Generale;26
03/06/2024;Como;PS Generale;122
03/06/2024;Como;PS Pediatrico;52
03/06/2024;Como;PS Ostetrico-Ginecologico;22
04/06/2024;Cantù;PS Generale;71
04/06/2024;Cantù;PS Pediatrico;14
04/06/2024;Menaggio;PS Generale;25
04/06/2024;Como;PS Generale;126
04/06/2024;Como;PS Pediatrico;37
04/06/2024;Como;PS Ostetrico-Ginecologico;24
05/06/2024;Cantù;PS Generale;62
05/06/2024;Cantù;PS Pediatrico;16
05/06/2024;Menaggio;PS Generale;19
05/06/2024;Como;PS Generale;114
05/06/2024;Como;PS Pediatrico;39
05/06/2024;Como;PS Ostetrico-Ginecologico;21
06/06/2024;Cantù;PS Generale;56
06/06/2024;Cantù;PS Pediatrico;20
06/06/2024;Menaggio;PS Generale;19
06/06/2024;Como;PS Generale;105
06/06/2024;Como;PS Pediatrico;53
06/06/2024;Como;PS Ostetrico-Ginecologico;19
07/06/2024;Cantù;PS Generale;59
07/06/2024;Cantù;PS Pediatrico;23
07/06/2024;Menaggio;PS Generale;37
07/06/2024;Como;PS Generale;118
07/06/2024;Como;PS Pediatrico;48
07/06/2024;Como;PS Ostetrico-Ginecologico;14
08/06/2024;Cantù;PS Generale;50
08/06/2024;Cantù;PS Pediatrico;28
08/06/2024;Menaggio;PS Generale;22
08/06/2024;Como;PS Generale;115
08/06/2024;Como;PS Pediatrico;55
08/06/2024;Como;PS Ostetrico-Ginecologico;16
09/06/2024;Cantù;PS Generale;59
09/06/2024;Cantù;PS Pediatrico;24
09/06/2024;Menaggio;PS Generale;15
09/06/2024;Como;PS Generale;120
09/06/2024;Como;PS Pediatrico;69
09/06/2024;Como;PS Ostetrico-Ginecologico;14
10/06/2024;Cantù;PS Generale;67
10/06/2024;Cantù;PS Pediatrico;17
10/06/2024;Menaggio;PS Generale;22
10/06/2024;Como;PS Generale;114
10/06/2024;Como;PS Pediatrico;50
10/06/2024;Como;PS Ostetrico-Ginecologico;25
11/06/2024;Cantù;PS Generale;56
11/06/2024;Cantù;PS Pediatrico;11
11/06/2024;Menaggio;PS Generale;17
11/06/2024;Como;PS Generale;122
11/06/2024;Como;PS Pediatrico;40
11/06/2024;Como;PS Ostetrico-Ginecologico;24
12/06/2024;Cantù;PS Generale;54
12/06/2024;Cantù;PS Pediatrico;16
12/06/2024;Menaggio;PS Generale;24
12/06/2024;Como;PS Generale;114
12/06/2024;Como;PS Pediatrico;40
12/06/2024;Como;PS Ostetrico-Ginecologico;21
13/06/2024;Cantù;PS Generale;67
13/06/2024;Cantù;PS Pediatrico;12
13/06/2024;Menaggio;PS Generale;26
13/06/2024;Como;PS Generale;121
13/06/2024;Como;PS Pediatrico;40
13/06/2024;Como;PS Ostetrico-Ginecologico;21
14/06/2024;Cantù;PS Generale;61
14/06/2024;Cantù;PS Pediatrico;22
14/06/2024;Menaggio;PS Generale;23
14/06/2024;Como;PS Generale;96
14/06/2024;Como;PS Pediatrico;41
14/06/2024;Como;PS Ostetrico-Ginecologico;17
15/06/2024;Cantù;PS Generale;47
15/06/2024;Cantù;PS Pediatrico;20
15/06/2024;Menaggio;PS Generale;15
15/06/2024;Como;PS Generale;96
15/06/2024;Como;PS Pediatrico;53
15/06/2024;Como;PS Ostetrico-Ginecologico;12
16/06/2024;Cantù;PS Generale;55
16/06/2024;Cantù;PS Pediatrico;17
16/06/2024;Menaggio;PS Generale;16
16/06/2024;Como;PS Generale;88
16/06/2024;Como;PS Pediatrico;38
16/06/2024;Como;PS Ostetrico-Ginecologico;11
17/06/2024;Cantù;PS Generale;63
17/06/2024;Cantù;PS Pediatrico;23
17/06/2024;Menaggio;PS Generale;14
17/06/2024;Como;PS Generale;119
17/06/2024;Como;PS Pediatrico;49
17/06/2024;Como;PS Ostetrico-Ginecologico;23
18/06/2024;Cantù;PS Generale;62
18/06/2024;Cantù;PS Pediatrico;14
18/06/2024;Menaggio;PS Generale;29
18/06/2024;Como;PS Generale;115
18/06/2024;Como;PS Pediatrico;27
18/06/2024;Como;PS Ostetrico-Ginecologico;10
19/06/2024;Cantù;PS Generale;59
19/06/2024;Cantù;PS Pediatrico;24
19/06/2024;Menaggio;PS Generale;23
19/06/2024;Como;PS Generale;106
19/06/2024;Como;PS Pediatrico;36
19/06/2024;Como;PS Ostetrico-Ginecologico;24
20/06/2024;Cantù;PS Generale;60
20/06/2024;Cantù;PS Pediatrico;14
20/06/2024;Menaggio;PS Generale;34
20/06/2024;Como;PS Generale;115
20/06/2024;Como;PS Pediatrico;43
20/06/2024;Como;PS Ostetrico-Ginecologico;20
21/06/2024;Cantù;PS Generale;54
21/06/2024;Cantù;PS Pediatrico;11
21/06/2024;Menaggio;PS Generale;20
21/06/2024;Como;PS Generale;105
21/06/2024;Como;PS Pediatrico;39
21/06/2024;Como;PS Ostetrico-Ginecologico;15
22/06/2024;Cantù;PS Generale;70
22/06/2024;Cantù;PS Pediatrico;8
22/06/2024;Menaggio;PS Generale;25
22/06/2024;Como;PS Generale;106
22/06/2024;Como;PS Pediatrico;48
22/06/2024;Como;PS Ostetrico-Ginecologico;19
23/06/2024;Cantù;PS Generale;58
23/06/2024;Cantù;PS Pediatrico;16
23/06/2024;Menaggio;PS Generale;22
23/06/2024;Como;PS Generale;105
23/06/2024;Como;PS Pediatrico;49
23/06/2024;Como;PS Ostetrico-Ginecologico;16
24/06/2024;Cantù;PS Generale;60
24/06/2024;Cantù;PS Pediatrico;15
24/06/2024;Menaggio;PS Generale;23
24/06/2024;Como;PS Generale;122
24/06/2024;Como;PS Pediatrico;36
24/06/2024;Como;PS Ostetrico-Ginecologico;29
25/06/2024;Cantù;PS Generale;63
25/06/2024;Cantù;PS Pediatrico;18
25/06/2024;Menaggio;PS Generale;21
25/06/2024;Como;PS Generale;110
25/06/2024;Como;PS Pediatrico;41
25/06/2024;Como;PS Ostetrico-Ginecologico;16
26/06/2024;Cantù;PS Generale;61
26/06/2024;Cantù;PS Pediatrico;18
26/06/2024;Menaggio;PS Generale;15
26/06/2024;Como;PS Generale;107
26/06/2024;Como;PS Pediatrico;38
26/06/2024;Como;PS Ostetrico-Ginecologico;18
27/06/2024;Cantù;PS Generale;64
27/06/2024;Cantù;PS Pediatrico;19
27/06/2024;Menaggio;PS Generale;20
27/06/2024;Como;PS Generale;96
27/06/2024;Como;PS Pediatrico;33
27/06/2024;Como;PS Ostetrico-Ginecologico;16
28/06/2024;Cantù;PS Generale;73
28/06/2024;Cantù;PS Pediatrico;17
28/06/2024;Menaggio;PS Generale;26
28/06/2024;Como;PS Generale;103
28/06/2024;Como;PS Pediatrico;43
28/06/2024;Como;PS Ostetrico-Ginecologico;14
29/06/2024;Cantù;PS Generale;67
29/06/2024;Cantù;PS Pediatrico;17
29/06/2024;Menaggio;PS Generale;21
29/06/2024;Como;PS Generale;101
29/06/2024;Como;PS Pediatrico;37
29/06/2024;Como;PS Ostetrico-Ginecologico;21
30/06/2024;Cantù;PS Generale;62
30/06/2024;Cantù;PS Pediatrico;22
30/06/2024;Menaggio;PS Generale;14
30/06/2024;Como;PS Generale;109
30/06/2024;Como;PS Pediatrico;40
30/06/2024;Como;PS Ostetrico-Ginecologico;17
01/07/2024;Cantù;PS Generale;82
01/07/2024;Cantù;PS Pediatrico;11
01/07/2024;Menaggio;PS Generale;36
01/07/2024;Como;PS Generale;124
01/07/2024;Como;PS Pediatrico;40
01/07/2024;Como;PS Ostetrico-Ginecologico;15
02/07/2024;Cantù;PS Generale;58
02/07/2024;Cantù;PS Pediatrico;14
02/07/2024;Menaggio;PS Generale;10
02/07/2024;Como;PS Generale;114
02/07/2024;Como;PS Pediatrico;40
02/07/2024;Como;PS Ostetrico-Ginecologico;21
03/07/2024;Cantù;PS Generale;57
03/07/2024;Cantù;PS Pediatrico;17
03/07/2024;Menaggio;PS Generale;24
03/07/2024;Como;PS Generale;97
03/07/2024;Como;PS Pediatrico;41
03/07/2024;Como;PS Ostetrico-Ginecologico;15
04/07/2024;Cantù;PS Generale;52
04/07/2024;Cantù;PS Pediatrico;16
04/07/2024;Menaggio;PS Generale;23
04/07/2024;Como;PS Generale;116
04/07/2024;Como;PS Pediatrico;38
04/07/2024;Como;PS Ostetrico-Ginecologico;15
05/07/2024;Cantù;PS Generale;63
05/07/2024;Cantù;PS Pediatrico;15
05/07/2024;Menaggio;PS Generale;22
05/07/2024;Como;PS Generale;123
05/07/2024;Como;PS Pediatrico;44
05/07/2024;Como;PS Ostetrico-Ginecologico;10
06/07/2024;Cantù;PS Generale;49
06/07/2024;Cantù;PS Pediatrico;16
06/07/2024;Menaggio;PS Generale;30
06/07/2024;Como;PS Generale;98
06/07/2024;Como;PS Pediatrico;51
06/07/2024;Como;PS Ostetrico-Ginecologico;19
07/07/2024;Cantù;PS Generale;50
07/07/2024;Cantù;PS Pediatrico;20
07/07/2024;Menaggio;PS Generale;20
07/07/2024;Como;PS Generale;98
07/07/2024;Como;PS Pediatrico;60
07/07/2024;Como;PS Ostetrico-Ginecologico;11
08/07/2024;Cantù;PS Generale;68
08/07/2024;Cantù;PS Pediatrico;15
08/07/2024;Menaggio;PS Generale;22
08/07/2024;Como;PS Generale;124
08/07/2024;Como;PS Pediatrico;37
08/07/2024;Como;PS Ostetrico-Ginecologico;27
09/07/2024;Cantù;PS Generale;71
09/07/2024;Cantù;PS Pediatrico;11
09/07/2024;Menaggio;PS Generale;27
09/07/2024;Como;PS Generale;105
09/07/2024;Como;PS Pediatrico;34
09/07/2024;Como;PS Ostetrico-Ginecologico;20
10/07/2024;Cantù;PS Generale;60
10/07/2024;Cantù;PS Pediatrico;14
10/07/2024;Menaggio;PS Generale;20
10/07/2024;Como;PS Generale;127
10/07/2024;Como;PS Pediatrico;38
10/07/2024;Como;PS Ostetrico-Ginecologico;25
11/07/2024;Cantù;PS Generale;82
11/07/2024;Cantù;PS Pediatrico;10
11/07/2024;Menaggio;PS Generale;23
11/07/2024;Como;PS Generale;127
11/07/2024;Como;PS Pediatrico;27
11/07/2024;Como;PS Ostetrico-Ginecologico;24
12/07/2024;Cantù;PS Generale;68
12/07/2024;Cantù;PS Pediatrico;14
12/07/2024;Menaggio;PS Generale;26
12/07/2024;Como;PS Generale;113
12/07/2024;Como;PS Pediatrico;47
12/07/2024;Como;PS Ostetrico-Ginecologico;20
13/07/2024;Cantù;PS Generale;62
13/07/2024;Cantù;PS Pediatrico;14
13/07/2024;Menaggio;PS Generale;23
13/07/2024;Como;PS Generale;92
13/07/2024;Como;PS Pediatrico;50
13/07/2024;Como;PS Ostetrico-Ginecologico;22
14/07/2024;Cantù;PS Generale;56
14/07/2024;Cantù;PS Pediatrico;20
14/07/2024;Menaggio;PS Generale;28
14/07/2024;Como;PS Generale;108
14/07/2024;Como;PS Pediatrico;45
14/07/2024;Como;PS Ostetrico-Ginecologico;14
15/07/2024;Cantù;PS Generale;77
15/07/2024;Cantù;PS Pediatrico;20
15/07/2024;Menaggio;PS Generale;24
15/07/2024;Como;PS Generale;133
15/07/2024;Como;PS Pediatrico;37
15/07/2024;Como;PS Ostetrico-Ginecologico;24
16/07/2024;Cantù;PS Generale;76
16/07/2024;Cantù;PS Pediatrico;12
16/07/2024;Menaggio;PS Generale;26
16/07/2024;Como;PS Generale;104
16/07/2024;Como;PS Pediatrico;42
16/07/2024;Como;PS Ostetrico-Ginecologico;24
17/07/2024;Cantù;PS Generale;58
17/07/2024;Cantù;PS Pediatrico;10
17/07/2024;Menaggio;PS Generale;25
17/07/2024;Como;PS Generale;117
17/07/2024;Como;PS Pediatrico;50
17/07/2024;Como;PS Ostetrico-Ginecologico;24
18/07/2024;Cantù;PS Generale;63
18/07/2024;Cantù;PS Pediatrico;18
18/07/2024;Menaggio;PS Generale;22
18/07/2024;Como;PS Generale;113
18/07/2024;Como;PS Pediatrico;39
18/07/2024;Como;PS Ostetrico-Ginecologico;22
19/07/2024;Cantù;PS Generale;65
19/07/2024;Cantù;PS Pediatrico;11
19/07/2024;Menaggio;PS Generale;25
19/07/2024;Como;PS Generale;119
19/07/2024;Como;PS Pediatrico;42
19/07/2024;Como;PS Ostetrico-Ginecologico;23
20/07/2024;Cantù;PS Generale;52
20/07/2024;Cantù;PS Pediatrico;20
20/07/2024;Menaggio;PS Generale;16
20/07/2024;Como;PS Generale;118
20/07/2024;Como;PS Pediatrico;54
20/07/2024;Como;PS Ostetrico-Ginecologico;20
21/07/2024;Cantù;PS Generale;66
21/07/2024;Cantù;PS Pediatrico;19
21/07/2024;Menaggio;PS Generale;24
21/07/2024;Como;PS Generale;109
21/07/2024;Como;PS Pediatrico;61
21/07/2024;Como;PS Ostetrico-Ginecologico;20
22/07/2024;Cantù;PS Generale;79
22/07/2024;Cantù;PS Pediatrico;18
22/07/2024;Menaggio;PS Generale;40
22/07/2024;Como;PS Generale;131
22/07/2024;Como;PS Pediatrico;32
22/07/2024;Como;PS Ostetrico-Ginecologico;24
23/07/2024;Cantù;PS Generale;69
23/07/2024;Cantù;PS Pediatrico;13
23/07/2024;Menaggio;PS Generale;24
23/07/2024;Como;PS Generale;98
23/07/2024;Como;PS Pediatrico;42
23/07/2024;Como;PS Ostetrico-Ginecologico;17
24/07/2024;Cantù;PS Generale;64
24/07/2024;Cantù;PS Pediatrico;13
24/07/2024;Menaggio;PS Generale;30
24/07/2024;Como;PS Generale;106
24/07/2024;Como;PS Pediatrico;36
24/07/2024;Como;PS Ostetrico-Ginecologico;19
25/07/2024;Cantù;PS Generale;72
25/07/2024;Cantù;PS Pediatrico;12
25/07/2024;Menaggio;PS Generale;24
25/07/2024;Como;PS Generale;102
25/07/2024;Como;PS Pediatrico;41
25/07/2024;Como;PS Ostetrico-Ginecologico;21
26/07/2024;Cantù;PS Generale;53
26/07/2024;Cantù;PS Pediatrico;20
26/07/2024;Menaggio;PS Generale;28
26/07/2024;Como;PS Generale;107
26/07/2024;Como;PS Pediatrico;40
26/07/2024;Como;PS Ostetrico-Ginecologico;16
27/07/2024;Cantù;PS Generale;62
27/07/2024;Cantù;PS Pediatrico;23
27/07/2024;Menaggio;PS Generale;24
27/07/2024;Como;PS Generale;101
27/07/2024;Como;PS Pediatrico;43
27/07/2024;Como;PS Ostetrico-Ginecologico;21
28/07/2024;Cantù;PS Generale;68
28/07/2024;Cantù;PS Pediatrico;13
28/07/2024;Menaggio;PS Generale;28
28/07/2024;Como;PS Generale;115
28/07/2024;Como;PS Pediatrico;37
28/07/2024;Como;PS Ostetrico-Ginecologico;13
29/07/2024;Cantù;PS Generale;77
29/07/2024;Cantù;PS Pediatrico;16
29/07/2024;Menaggio;PS Generale;38
29/07/2024;Como;PS Generale;130
29/07/2024;Como;PS Pediatrico;35
29/07/2024;Como;PS Ostetrico-Ginecologico;16
30/07/2024;Cantù;PS Generale;58
30/07/2024;Cantù;PS Pediatrico;18
30/07/2024;Menaggio;PS Generale;36
30/07/2024;Como;PS Generale;122
30/07/2024;Como;PS Pediatrico;39
30/07/2024;Como;PS Ostetrico-Ginecologico;21
31/07/2024;Cantù;PS Generale;52
31/07/2024;Cantù;PS Pediatrico;15
31/07/2024;Menaggio;PS Generale;24
31/07/2024;Como;PS Generale;103
31/07/2024;Como;PS Pediatrico;46
