DATA;SEDE;TIPO PS;NUMERO ACCESSI
10/04/2023;Cantù;PS Generale;50
10/04/2023;Cantù;PS Pediatrico;25
10/04/2023;Menaggio;PS Generale;19
10/04/2023;S. Fermo;PS Generale;103
10/04/2023;S. Fermo;PS Pediatrico;55
11/04/2023;Cantù;PS Generale;73
11/04/2023;Cantù;PS Pediatrico;15
11/04/2023;Menaggio;PS Generale;35
11/04/2023;S. Fermo;PS Generale;118
11/04/2023;S. Fermo;PS Pediatrico;46
12/04/2023;Cantù;PS Generale;54
12/04/2023;Cantù;PS Pediatrico;15
12/04/2023;Menaggio;PS Generale;20
12/04/2023;S. Fermo;PS Generale;120
12/04/2023;S. Fermo;PS Pediatrico;38
13/04/2023;Cantù;PS Generale;56
13/04/2023;Cantù;PS Pediatrico;19
13/04/2023;Menaggio;PS Generale;23
13/04/2023;S. Fermo;PS Generale;125
13/04/2023;S. Fermo;PS Pediatrico;38
14/04/2023;Cantù;PS Generale;63
14/04/2023;Cantù;PS Pediatrico;16
14/04/2023;Menaggio;PS Generale;28
14/04/2023;S. Fermo;PS Generale;132
14/04/2023;S. Fermo;PS Pediatrico;32
15/04/2023;Cantù;PS Generale;59
15/04/2023;Cantù;PS Pediatrico;19
15/04/2023;Menaggio;PS Generale;12
15/04/2023;S. Fermo;PS Generale;120
15/04/2023;S. Fermo;PS Pediatrico;54
16/04/2023;Cantù;PS Generale;68
16/04/2023;Cantù;PS Pediatrico;19
16/04/2023;Menaggio;PS Generale;23
16/04/2023;S. Fermo;PS Generale;106
16/04/2023;S. Fermo;PS Pediatrico;57
17/04/2023;Cantù;PS Generale;63
17/04/2023;Cantù;PS Pediatrico;12
17/04/2023;Menaggio;PS Generale;35
17/04/2023;S. Fermo;PS Generale;146
17/04/2023;S. Fermo;PS Pediatrico;47
18/04/2023;Cantù;PS Generale;58
18/04/2023;Cantù;PS Pediatrico;10
18/04/2023;Menaggio;PS Generale;24
18/04/2023;S. Fermo;PS Generale;126
18/04/2023;S. Fermo;PS Pediatrico;37
19/04/2023;Cantù;PS Generale;69
19/04/2023;Cantù;PS Pediatrico;15
19/04/2023;Menaggio;PS Generale;21
19/04/2023;S. Fermo;PS Generale;136
19/04/2023;S. Fermo;PS Pediatrico;44
20/04/2023;Cantù;PS Generale;59
20/04/2023;Cantù;PS Pediatrico;16
20/04/2023;Menaggio;PS Generale;17
20/04/2023;S. Fermo;PS Generale;117
20/04/2023;S. Fermo;PS Pediatrico;39
21/04/2023;Cantù;PS Generale;61
21/04/2023;Cantù;PS Pediatrico;17
21/04/2023;Menaggio;PS Generale;19
21/04/2023;S. Fermo;PS Generale;121
21/04/2023;S. Fermo;PS Pediatrico;43
22/04/2023;Cantù;PS Generale;61
22/04/2023;Cantù;PS Pediatrico;25
22/04/2023;Menaggio;PS Generale;19
22/04/2023;S. Fermo;PS Generale;115
22/04/2023;S. Fermo;PS Pediatrico;45
23/04/2023;Cantù;PS Generale;54
23/04/2023;Cantù;PS Pediatrico;21
23/04/2023;Menaggio;PS Generale;22
23/04/2023;S. Fermo;PS Generale;112
23/04/2023;S. Fermo;PS Pediatrico;57
24/04/2023;Cantù;PS Generale;72
24/04/2023;Cantù;PS Pediatrico;12
24/04/2023;Menaggio;PS Generale;36
24/04/2023;S. Fermo;PS Generale;156
24/04/2023;S. Fermo;PS Pediatrico;50
25/04/2023;Cantù;PS Generale;57
25/04/2023;Cantù;PS Pediatrico;27
25/04/2023;Menaggio;PS Generale;18
25/04/2023;S. Fermo;PS Generale;123
25/04/2023;S. Fermo;PS Pediatrico;53
26/04/2023;Cantù;PS Generale;74
26/04/2023;Cantù;PS Pediatrico;18
26/04/2023;Menaggio;PS Generale;29
26/04/2023;S. Fermo;PS Generale;147
26/04/2023;S. Fermo;PS Pediatrico;47
27/04/2023;Cantù;PS Generale;59
27/04/2023;Cantù;PS Pediatrico;14
27/04/2023;Menaggio;PS Generale;25
27/04/2023;S. Fermo;PS Generale;117
27/04/2023;S. Fermo;PS Pediatrico;56
28/04/2023;Cantù;PS Generale;69
28/04/2023;Cantù;PS Pediatrico;16
28/04/2023;Menaggio;PS Generale;21
28/04/2023;S. Fermo;PS Generale;130
28/04/2023;S. Fermo;PS Pediatrico;37
29/04/2023;Cantù;PS Generale;53
29/04/2023;Cantù;PS Pediatrico;17
29/04/2023;Menaggio;PS Generale;18
29/04/2023;S. Fermo;PS Generale;108
29/04/2023;S. Fermo;PS Pediatrico;63
30/04/2023;Cantù;PS Generale;46
30/04/2023;Cantù;PS Pediatrico;19
30/04/2023;Menaggio;PS Generale;18
30/04/2023;S. Fermo;PS Generale;109
30/04/2023;S. Fermo;PS Pediatrico;61
01/05/2023;Cantù;PS Generale;47
01/05/2023;Cantù;PS Pediatrico;21
01/05/2023;Menaggio;PS Generale;10
01/05/2023;S. Fermo;PS Generale;103
01/05/2023;S. Fermo;PS Pediatrico;61
02/05/2023;Cantù;PS Generale;71
02/05/2023;Cantù;PS Pediatrico;18
02/05/2023;Menaggio;PS Generale;34
02/05/2023;S. Fermo;PS Generale;158
02/05/2023;S. Fermo;PS Pediatrico;38
03/05/2023;Cantù;PS Generale;63
03/05/2023;Cantù;PS Pediatrico;17
03/05/2023;Menaggio;PS Generale;23
03/05/2023;S. Fermo;PS Generale;125
03/05/2023;S. Fermo;PS Pediatrico;42
04/05/2023;Cantù;PS Generale;55
04/05/2023;Cantù;PS Pediatrico;19
04/05/2023;Menaggio;PS Generale;24
04/05/2023;S. Fermo;PS Generale;118
04/05/2023;S. Fermo;PS Pediatrico;40
05/05/2023;Cantù;PS Generale;49
05/05/2023;Cantù;PS Pediatrico;17
05/05/2023;Menaggio;PS Generale;19
05/05/2023;S. Fermo;PS Generale;148
05/05/2023;S. Fermo;PS Pediatrico;56
06/05/2023;Cantù;PS Generale;56
06/05/2023;Cantù;PS Pediatrico;20
06/05/2023;Menaggio;PS Generale;24
06/05/2023;S. Fermo;PS Generale;134
06/05/2023;S. Fermo;PS Pediatrico;55
07/05/2023;Cantù;PS Generale;49
07/05/2023;Cantù;PS Pediatrico;26
07/05/2023;Menaggio;PS Generale;25
07/05/2023;S. Fermo;PS Generale;112
07/05/2023;S. Fermo;PS Pediatrico;62
08/05/2023;Cantù;PS Generale;53
08/05/2023;Cantù;PS Pediatrico;27
08/05/2023;Menaggio;PS Generale;33
08/05/2023;S. Fermo;PS Generale;127
08/05/2023;S. Fermo;PS Pediatrico;59
09/05/2023;Cantù;PS Generale;46
09/05/2023;Cantù;PS Pediatrico;19
09/05/2023;Menaggio;PS Generale;29
09/05/2023;S. Fermo;PS Generale;141
09/05/2023;S. Fermo;PS Pediatrico;36
10/05/2023;Cantù;PS Generale;47
10/05/2023;Cantù;PS Pediatrico;13
10/05/2023;Menaggio;PS Generale;17
10/05/2023;S. Fermo;PS Generale;130
10/05/2023;S. Fermo;PS Pediatrico;36
11/05/2023;Cantù;PS Generale;53
11/05/2023;Cantù;PS Pediatrico;9
11/05/2023;Menaggio;PS Generale;15
11/05/2023;S. Fermo;PS Generale;127
11/05/2023;S. Fermo;PS Pediatrico;36
12/05/2023;Cantù;PS Generale;51
12/05/2023;Cantù;PS Pediatrico;15
12/05/2023;Menaggio;PS Generale;21
12/05/2023;S. Fermo;PS Generale;140
12/05/2023;S. Fermo;PS Pediatrico;41
13/05/2023;Cantù;PS Generale;58
13/05/2023;Cantù;PS Pediatrico;22
13/05/2023;Menaggio;PS Generale;19
13/05/2023;S. Fermo;PS Generale;115
13/05/2023;S. Fermo;PS Pediatrico;45
14/05/2023;Cantù;PS Generale;55
14/05/2023;Cantù;PS Pediatrico;31
14/05/2023;Menaggio;PS Generale;19
14/05/2023;S. Fermo;PS Generale;121
14/05/2023;S. Fermo;PS Pediatrico;45
15/05/2023;Cantù;PS Generale;51
15/05/2023;Cantù;PS Pediatrico;13
15/05/2023;Menaggio;PS Generale;24
15/05/2023;S. Fermo;PS Generale;131
15/05/2023;S. Fermo;PS Pediatrico;43
16/05/2023;Cantù;PS Generale;51
16/05/2023;Cantù;PS Pediatrico;12
16/05/2023;Menaggio;PS Generale;27
16/05/2023;S. Fermo;PS Generale;126
16/05/2023;S. Fermo;PS Pediatrico;33
17/05/2023;Cantù;PS Generale;56
17/05/2023;Cantù;PS Pediatrico;18
17/05/2023;Menaggio;PS Generale;17
17/05/2023;S. Fermo;PS Generale;118
17/05/2023;S. Fermo;PS Pediatrico;35
18/05/2023;Cantù;PS Generale;55
18/05/2023;Cantù;PS Pediatrico;22
18/05/2023;Menaggio;PS Generale;25
18/05/2023;S. Fermo;PS Generale;138
18/05/2023;S. Fermo;PS Pediatrico;36
19/05/2023;Cantù;PS Generale;48
19/05/2023;Cantù;PS Pediatrico;21
19/05/2023;Menaggio;PS Generale;27
19/05/2023;S. Fermo;PS Generale;132
19/05/2023;S. Fermo;PS Pediatrico;29
20/05/2023;Cantù;PS Generale;57
20/05/2023;Cantù;PS Pediatrico;23
20/05/2023;Menaggio;PS Generale;21
20/05/2023;S. Fermo;PS Generale;120
20/05/2023;S. Fermo;PS Pediatrico;52
21/05/2023;Cantù;PS Generale;55
21/05/2023;Cantù;PS Pediatrico;23
21/05/2023;Menaggio;PS Generale;14
21/05/2023;S. Fermo;PS Generale;113
21/05/2023;S. Fermo;PS Pediatrico;64
22/05/2023;Cantù;PS Generale;59
22/05/2023;Cantù;PS Pediatrico;22
22/05/2023;Menaggio;PS Generale;27
22/05/2023;S. Fermo;PS Generale;142
22/05/2023;S. Fermo;PS Pediatrico;50
23/05/2023;Cantù;PS Generale;54
23/05/2023;Cantù;PS Pediatrico;16
23/05/2023;Menaggio;PS Generale;20
23/05/2023;S. Fermo;PS Generale;130
23/05/2023;S. Fermo;PS Pediatrico;41
24/05/2023;Cantù;PS Generale;59
24/05/2023;Cantù;PS Pediatrico;20
24/05/2023;Menaggio;PS Generale;23
24/05/2023;S. Fermo;PS Generale;127
24/05/2023;S. Fermo;PS Pediatrico;41
25/05/2023;Cantù;PS Generale;59
25/05/2023;Cantù;PS Pediatrico;13
25/05/2023;Menaggio;PS Generale;25
25/05/2023;S. Fermo;PS Generale;127
25/05/2023;S. Fermo;PS Pediatrico;54
26/05/2023;Cantù;PS Generale;65
26/05/2023;Cantù;PS Pediatrico;21
26/05/2023;Menaggio;PS Generale;24
26/05/2023;S. Fermo;PS Generale;133
26/05/2023;S. Fermo;PS Pediatrico;52
27/05/2023;Cantù;PS Generale;59
27/05/2023;Cantù;PS Pediatrico;20
27/05/2023;Menaggio;PS Generale;22
27/05/2023;S. Fermo;PS Generale;126
27/05/2023;S. Fermo;PS Pediatrico;65
28/05/2023;Cantù;PS Generale;47
28/05/2023;Cantù;PS Pediatrico;24
28/05/2023;Menaggio;PS Generale;17
28/05/2023;S. Fermo;PS Generale;94
28/05/2023;S. Fermo;PS Pediatrico;69
29/05/2023;Cantù;PS Generale;73
29/05/2023;Cantù;PS Pediatrico;22
29/05/2023;Menaggio;PS Generale;30
29/05/2023;S. Fermo;PS Generale;145
29/05/2023;S. Fermo;PS Pediatrico;57
30/05/2023;Cantù;PS Generale;70
30/05/2023;Cantù;PS Pediatrico;20
30/05/2023;Menaggio;PS Generale;25
30/05/2023;S. Fermo;PS Generale;129
30/05/2023;S. Fermo;PS Pediatrico;51
31/05/2023;Cantù;PS Generale;53
31/05/2023;Cantù;PS Pediatrico;17
31/05/2023;Menaggio;PS Generale;18
31/05/2023;S. Fermo;PS Generale;132
31/05/2023;S. Fermo;PS Pediatrico;37
01/06/2023;Cantù;PS Generale;64
01/06/2023;Cantù;PS Pediatrico;18
01/06/2023;Menaggio;PS Generale;18
01/06/2023;S. Fermo;PS Generale;132
01/06/2023;S. Fermo;PS Pediatrico;46
02/06/2023;Cantù;PS Generale;52
02/06/2023;Cantù;PS Pediatrico;30
02/06/2023;Menaggio;PS Generale;22
02/06/2023;S. Fermo;PS Generale;104
02/06/2023;S. Fermo;PS Pediatrico;51
03/06/2023;Cantù;PS Generale;58
03/06/2023;Cantù;PS Pediatrico;33
03/06/2023;Menaggio;PS Generale;24
03/06/2023;S. Fermo;PS Generale;114
03/06/2023;S. Fermo;PS Pediatrico;57
04/06/2023;Cantù;PS Generale;65
04/06/2023;Cantù;PS Pediatrico;23
04/06/2023;Menaggio;PS Generale;18
04/06/2023;S. Fermo;PS Generale;113
04/06/2023;S. Fermo;PS Pediatrico;63
05/06/2023;Cantù;PS Generale;72
05/06/2023;Cantù;PS Pediatrico;21
05/06/2023;Menaggio;PS Generale;32
05/06/2023;S. Fermo;PS Generale;148
05/06/2023;S. Fermo;PS Pediatrico;42
06/06/2023;Cantù;PS Generale;62
06/06/2023;Cantù;PS Pediatrico;13
06/06/2023;Menaggio;PS Generale;19
06/06/2023;S. Fermo;PS Generale;144
06/06/2023;S. Fermo;PS Pediatrico;36
07/06/2023;Cantù;PS Generale;66
07/06/2023;Cantù;PS Pediatrico;15
07/06/2023;Menaggio;PS Generale;31
07/06/2023;S. Fermo;PS Generale;128
07/06/2023;S. Fermo;PS Pediatrico;26
08/06/2023;Cantù;PS Generale;67
08/06/2023;Cantù;PS Pediatrico;14
08/06/2023;Menaggio;PS Generale;29
08/06/2023;S. Fermo;PS Generale;117
08/06/2023;S. Fermo;PS Pediatrico;36
09/06/2023;Cantù;PS Generale;59
09/06/2023;Cantù;PS Pediatrico;19
09/06/2023;Menaggio;PS Generale;17
09/06/2023;S. Fermo;PS Generale;111
09/06/2023;S. Fermo;PS Pediatrico;45
10/06/2023;Cantù;PS Generale;49
10/06/2023;Cantù;PS Pediatrico;19
10/06/2023;Menaggio;PS Generale;24
10/06/2023;S. Fermo;PS Generale;111
10/06/2023;S. Fermo;PS Pediatrico;58
11/06/2023;Cantù;PS Generale;59
11/06/2023;Cantù;PS Pediatrico;15
11/06/2023;Menaggio;PS Generale;20
11/06/2023;S. Fermo;PS Generale;111
11/06/2023;S. Fermo;PS Pediatrico;48
12/06/2023;Cantù;PS Generale;76
12/06/2023;Cantù;PS Pediatrico;15
12/06/2023;Menaggio;PS Generale;27
12/06/2023;S. Fermo;PS Generale;132
12/06/2023;S. Fermo;PS Pediatrico;30
13/06/2023;Cantù;PS Generale;49
13/06/2023;Cantù;PS Pediatrico;19
13/06/2023;Menaggio;PS Generale;23
13/06/2023;S. Fermo;PS Generale;120
13/06/2023;S. Fermo;PS Pediatrico;44
14/06/2023;Cantù;PS Generale;67
14/06/2023;Cantù;PS Pediatrico;18
14/06/2023;Menaggio;PS Generale;23
14/06/2023;S. Fermo;PS Generale;118
14/06/2023;S. Fermo;PS Pediatrico;31
15/06/2023;Cantù;PS Generale;58
15/06/2023;Cantù;PS Pediatrico;16
15/06/2023;Menaggio;PS Generale;9
15/06/2023;S. Fermo;PS Generale;108
15/06/2023;S. Fermo;PS Pediatrico;38
16/06/2023;Cantù;PS Generale;57
16/06/2023;Cantù;PS Pediatrico;14
16/06/2023;Menaggio;PS Generale;20
16/06/2023;S. Fermo;PS Generale;112
16/06/2023;S. Fermo;PS Pediatrico;34
17/06/2023;Cantù;PS Generale;61
17/06/2023;Cantù;PS Pediatrico;16
17/06/2023;Menaggio;PS Generale;29
17/06/2023;S. Fermo;PS Generale;117
17/06/2023;S. Fermo;PS Pediatrico;45
18/06/2023;Cantù;PS Generale;57
18/06/2023;Cantù;PS Pediatrico;13
18/06/2023;Menaggio;PS Generale;22
18/06/2023;S. Fermo;PS Generale;93
18/06/2023;S. Fermo;PS Pediatrico;48
19/06/2023;Cantù;PS Generale;67
19/06/2023;Cantù;PS Pediatrico;15
19/06/2023;Menaggio;PS Generale;26
19/06/2023;S. Fermo;PS Generale;151
19/06/2023;S. Fermo;PS Pediatrico;38
20/06/2023;Cantù;PS Generale;57
20/06/2023;Cantù;PS Pediatrico;17
20/06/2023;Menaggio;PS Generale;26
20/06/2023;S. Fermo;PS Generale;136
20/06/2023;S. Fermo;PS Pediatrico;42
21/06/2023;Cantù;PS Generale;55
21/06/2023;Cantù;PS Pediatrico;18
21/06/2023;Menaggio;PS Generale;27
21/06/2023;S. Fermo;PS Generale;123
21/06/2023;S. Fermo;PS Pediatrico;39
22/06/2023;Cantù;PS Generale;57
22/06/2023;Cantù;PS Pediatrico;16
22/06/2023;Menaggio;PS Generale;24
22/06/2023;S. Fermo;PS Generale;120
22/06/2023;S. Fermo;PS Pediatrico;40
23/06/2023;Cantù;PS Generale;69
23/06/2023;Cantù;PS Pediatrico;17
23/06/2023;Menaggio;PS Generale;33
23/06/2023;S. Fermo;PS Generale;131
23/06/2023;S. Fermo;PS Pediatrico;45
24/06/2023;Cantù;PS Generale;63
24/06/2023;Cantù;PS Pediatrico;14
24/06/2023;Menaggio;PS Generale;23
24/06/2023;S. Fermo;PS Generale;127
24/06/2023;S. Fermo;PS Pediatrico;42
25/06/2023;Cantù;PS Generale;53
25/06/2023;Cantù;PS Pediatrico;20
25/06/2023;Menaggio;PS Generale;25
25/06/2023;S. Fermo;PS Generale;111
25/06/2023;S. Fermo;PS Pediatrico;56
26/06/2023;Cantù;PS Generale;60
26/06/2023;Cantù;PS Pediatrico;17
26/06/2023;Menaggio;PS Generale;33
26/06/2023;S. Fermo;PS Generale;151
26/06/2023;S. Fermo;PS Pediatrico;54
27/06/2023;Cantù;PS Generale;64
27/06/2023;Cantù;PS Pediatrico;15
27/06/2023;Menaggio;PS Generale;31
27/06/2023;S. Fermo;PS Generale;146
27/06/2023;S. Fermo;PS Pediatrico;43
28/06/2023;Cantù;PS Generale;62
28/06/2023;Cantù;PS Pediatrico;13
28/06/2023;Menaggio;PS Generale;26
28/06/2023;S. Fermo;PS Generale;125
28/06/2023;S. Fermo;PS Pediatrico;39
29/06/2023;Cantù;PS Generale;52
29/06/2023;Cantù;PS Pediatrico;15
29/06/2023;Menaggio;PS Generale;25
29/06/2023;S. Fermo;PS Generale;136
29/06/2023;S. Fermo;PS Pediatrico;34
30/06/2023;Cantù;PS Generale;53
30/06/2023;Cantù;PS Pediatrico;9
30/06/2023;Menaggio;PS Generale;27
30/06/2023;S. Fermo;PS Generale;122
30/06/2023;S. Fermo;PS Pediatrico;35
01/07/2023;Cantù;PS Generale;52
01/07/2023;Cantù;PS Pediatrico;11
01/07/2023;Menaggio;PS Generale;24
01/07/2023;S. Fermo;PS Generale;118
01/07/2023;S. Fermo;PS Pediatrico;40
02/07/2023;Cantù;PS Generale;46
02/07/2023;Cantù;PS Pediatrico;16
02/07/2023;Menaggio;PS Generale;29
02/07/2023;S. Fermo;PS Generale;114
02/07/2023;S. Fermo;PS Pediatrico;47
03/07/2023;Cantù;PS Generale;68
03/07/2023;Cantù;PS Pediatrico;19
03/07/2023;Menaggio;PS Generale;29
03/07/2023;S. Fermo;PS Generale;157
03/07/2023;S. Fermo;PS Pediatrico;46
04/07/2023;Cantù;PS Generale;64
04/07/2023;Cantù;PS Pediatrico;10
04/07/2023;Menaggio;PS Generale;30
04/07/2023;S. Fermo;PS Generale;128
04/07/2023;S. Fermo;PS Pediatrico;35
05/07/2023;Cantù;PS Generale;50
05/07/2023;Cantù;PS Pediatrico;9
05/07/2023;Menaggio;PS Generale;22
05/07/2023;S. Fermo;PS Generale;138
05/07/2023;S. Fermo;PS Pediatrico;35
06/07/2023;Cantù;PS Generale;57
06/07/2023;Cantù;PS Pediatrico;13
06/07/2023;Menaggio;PS Generale;23
06/07/2023;S. Fermo;PS Generale;131
06/07/2023;S. Fermo;PS Pediatrico;32
07/07/2023;Cantù;PS Generale;64
07/07/2023;Cantù;PS Pediatrico;11
07/07/2023;Menaggio;PS Generale;28
07/07/2023;S. Fermo;PS Generale;133
07/07/2023;S. Fermo;PS Pediatrico;33
08/07/2023;Cantù;PS Generale;66
08/07/2023;Cantù;PS Pediatrico;17
08/07/2023;Menaggio;PS Generale;16
08/07/2023;S. Fermo;PS Generale;120
08/07/2023;S. Fermo;PS Pediatrico;43
09/07/2023;Cantù;PS Generale;62
09/07/2023;Cantù;PS Pediatrico;22
09/07/2023;Menaggio;PS Generale;26
09/07/2023;S. Fermo;PS Generale;121
09/07/2023;S. Fermo;PS Pediatrico;40
10/07/2023;Cantù;PS Generale;65
10/07/2023;Cantù;PS Pediatrico;8
10/07/2023;Menaggio;PS Generale;28
10/07/2023;S. Fermo;PS Generale;125
10/07/2023;S. Fermo;PS Pediatrico;28
11/07/2023;Cantù;PS Generale;51
11/07/2023;Cantù;PS Pediatrico;14
11/07/2023;Menaggio;PS Generale;28
11/07/2023;S. Fermo;PS Generale;129
11/07/2023;S. Fermo;PS Pediatrico;34
12/07/2023;Cantù;PS Generale;59
12/07/2023;Cantù;PS Pediatrico;10
12/07/2023;Menaggio;PS Generale;24
12/07/2023;S. Fermo;PS Generale;134
12/07/2023;S. Fermo;PS Pediatrico;25
13/07/2023;Cantù;PS Generale;63
13/07/2023;Cantù;PS Pediatrico;10
13/07/2023;Menaggio;PS Generale;20
13/07/2023;S. Fermo;PS Generale;145
13/07/2023;S. Fermo;PS Pediatrico;23
14/07/2023;Cantù;PS Generale;73
14/07/2023;Cantù;PS Pediatrico;6
14/07/2023;Menaggio;PS Generale;26
14/07/2023;S. Fermo;PS Generale;134
14/07/2023;S. Fermo;PS Pediatrico;26
15/07/2023;Cantù;PS Generale;64
15/07/2023;Cantù;PS Pediatrico;17
15/07/2023;Menaggio;PS Generale;32
15/07/2023;S. Fermo;PS Generale;136
15/07/2023;S. Fermo;PS Pediatrico;42
16/07/2023;Cantù;PS Generale;63
16/07/2023;Cantù;PS Pediatrico;18
16/07/2023;Menaggio;PS Generale;28
16/07/2023;S. Fermo;PS Generale;113
16/07/2023;S. Fermo;PS Pediatrico;42
17/07/2023;Cantù;PS Generale;65
17/07/2023;Cantù;PS Pediatrico;9
17/07/2023;Menaggio;PS Generale;37
17/07/2023;S. Fermo;PS Generale;146
17/07/2023;S. Fermo;PS Pediatrico;40
18/07/2023;Cantù;PS Generale;52
18/07/2023;Cantù;PS Pediatrico;8
18/07/2023;Menaggio;PS Generale;36
18/07/2023;S. Fermo;PS Generale;148
18/07/2023;S. Fermo;PS Pediatrico;28
19/07/2023;Cantù;PS Generale;62
19/07/2023;Cantù;PS Pediatrico;6
19/07/2023;Menaggio;PS Generale;22
19/07/2023;S. Fermo;PS Generale;137
19/07/2023;S. Fermo;PS Pediatrico;32
20/07/2023;Cantù;PS Generale;62
20/07/2023;Cantù;PS Pediatrico;4
20/07/2023;Menaggio;PS Generale;29
20/07/2023;S. Fermo;PS Generale;126
20/07/2023;S. Fermo;PS Pediatrico;25
21/07/2023;Cantù;PS Generale;69
21/07/2023;Cantù;PS Pediatrico;12
21/07/2023;Menaggio;PS Generale;28
21/07/2023;S. Fermo;PS Generale;112
21/07/2023;S. Fermo;PS Pediatrico;31
22/07/2023;Cantù;PS Generale;54
22/07/2023;Cantù;PS Pediatrico;19
22/07/2023;Menaggio;PS Generale;34
22/07/2023;S. Fermo;PS Generale;117
22/07/2023;S. Fermo;PS Pediatrico;36
23/07/2023;Cantù;PS Generale;56
23/07/2023;Cantù;PS Pediatrico;17
23/07/2023;Menaggio;PS Generale;24
23/07/2023;S. Fermo;PS Generale;136
23/07/2023;S. Fermo;PS Pediatrico;38
24/07/2023;Cantù;PS Generale;55
24/07/2023;Cantù;PS Pediatrico;8
24/07/2023;Menaggio;PS Generale;23
24/07/2023;S. Fermo;PS Generale;150
24/07/2023;S. Fermo;PS Pediatrico;40
25/07/2023;Cantù;PS Generale;68
25/07/2023;Cantù;PS Pediatrico;12
25/07/2023;Menaggio;PS Generale;25
25/07/2023;S. Fermo;PS Generale;121
25/07/2023;S. Fermo;PS Pediatrico;31
26/07/2023;Cantù;PS Generale;68
26/07/2023;Cantù;PS Pediatrico;6
26/07/2023;Menaggio;PS Generale;19
26/07/2023;S. Fermo;PS Generale;119
26/07/2023;S. Fermo;PS Pediatrico;37
27/07/2023;Cantù;PS Generale;51
27/07/2023;Cantù;PS Pediatrico;7
27/07/2023;Menaggio;PS Generale;21
27/07/2023;S. Fermo;PS Generale;127
27/07/2023;S. Fermo;PS Pediatrico;32
28/07/2023;Cantù;PS Generale;57
28/07/2023;Cantù;PS Pediatrico;15
28/07/2023;Menaggio;PS Generale;36
28/07/2023;S. Fermo;PS Generale;135
28/07/2023;S. Fermo;PS Pediatrico;37
29/07/2023;Cantù;PS Generale;70
29/07/2023;Cantù;PS Pediatrico;15
29/07/2023;Menaggio;PS Generale;26
29/07/2023;S. Fermo;PS Generale;129
29/07/2023;S. Fermo;PS Pediatrico;44
30/07/2023;Cantù;PS Generale;42
30/07/2023;Cantù;PS Pediatrico;13
30/07/2023;Menaggio;PS Generale;27
30/07/2023;S. Fermo;PS Generale;125
30/07/2023;S. Fermo;PS Pediatrico;32
31/07/2023;Cantù;PS Generale;62
31/07/2023;Cantù;PS Pediatrico;9
31/07/2023;Menaggio;PS Generale;31
31/07/2023;S. Fermo;PS Generale;160
31/07/2023;S. Fermo;PS Pediatrico;30
01/08/2023;Cantù;PS Generale;56
01/08/2023;Cantù;PS Pediatrico;8
01/08/2023;Menaggio;PS Generale;29
01/08/2023;S. Fermo;PS Generale;122
01/08/2023;S. Fermo;PS Pediatrico;30
02/08/2023;Cantù;PS Generale;53
02/08/2023;Cantù;PS Pediatrico;8
02/08/2023;Menaggio;PS Generale;26
02/08/2023;S. Fermo;PS Generale;144
02/08/2023;S. Fermo;PS Pediatrico;34
03/08/2023;Cantù;PS Generale;65
03/08/2023;Cantù;PS Pediatrico;8
03/08/2023;Menaggio;PS Generale;25
03/08/2023;S. Fermo;PS Generale;125
03/08/2023;S. Fermo;PS Pediatrico;27
04/08/2023;Cantù;PS Generale;50
04/08/2023;Cantù;PS Pediatrico;9
04/08/2023;Menaggio;PS Generale;27
04/08/2023;S. Fermo;PS Generale;137
04/08/2023;S. Fermo;PS Pediatrico;22
05/08/2023;Cantù;PS Generale;44
05/08/2023;Cantù;PS Pediatrico;11
05/08/2023;Menaggio;PS Generale;25
05/08/2023;S. Fermo;PS Generale;114
05/08/2023;S. Fermo;PS Pediatrico;32
06/08/2023;Cantù;PS Generale;46
06/08/2023;Cantù;PS Pediatrico;7
06/08/2023;Menaggio;PS Generale;25
06/08/2023;S. Fermo;PS Generale;100
06/08/2023;S. Fermo;PS Pediatrico;31
07/08/2023;Cantù;PS Generale;48
07/08/2023;Cantù;PS Pediatrico;6
07/08/2023;Menaggio;PS Generale;26
07/08/2023;S. Fermo;PS Generale;134
07/08/2023;S. Fermo;PS Pediatrico;18
08/08/2023;Cantù;PS Generale;45
08/08/2023;Cantù;PS Pediatrico;6
08/08/2023;Menaggio;PS Generale;24
08/08/2023;S. Fermo;PS Generale;129
08/08/2023;S. Fermo;PS Pediatrico;22
09/08/2023;Cantù;PS Generale;55
09/08/2023;Cantù;PS Pediatrico;3
09/08/2023;Menaggio;PS Generale;25
09/08/2023;S. Fermo;PS Generale;124
09/08/2023;S. Fermo;PS Pediatrico;25
10/08/2023;Cantù;PS Generale;53
10/08/2023;Cantù;PS Pediatrico;10
10/08/2023;Menaggio;PS Generale;30
10/08/2023;S. Fermo;PS Generale;128
10/08/2023;S. Fermo;PS Pediatrico;28
11/08/2023;Cantù;PS Generale;52
11/08/2023;Cantù;PS Pediatrico;15
11/08/2023;Menaggio;PS Generale;24
11/08/2023;S. Fermo;PS Generale;124
11/08/2023;S. Fermo;PS Pediatrico;26
12/08/2023;Cantù;PS Generale;65
12/08/2023;Cantù;PS Pediatrico;5
12/08/2023;Menaggio;PS Generale;22
12/08/2023;S. Fermo;PS Generale;125
12/08/2023;S. Fermo;PS Pediatrico;32
13/08/2023;Cantù;PS Generale;46
13/08/2023;Cantù;PS Pediatrico;7
13/08/2023;Menaggio;PS Generale;22
13/08/2023;S. Fermo;PS Generale;119
